0,这款热水器功能很强大，可以半胆，整胆分开加热，触摸屏，预约功能，还有一个增容模式，客服特别好，礼貌热情，感觉特别亲切，送货安装也非常满意
122,高端大气上档次，加热速度快。手机和语音控制简直是太方便了，
123,外观高大上，尺寸刚好，师傅态度非常好?，耐心教使用，加热速度快，很不错的一款热水器
124,经典，好看，物流很快，安装很快，师傅很专业，服务好，在这个非常时期，师傅能上门安装，五星好评加热速度快
125,A O 史密斯热水器，真不愧是大品牌，从产品本身的质量到售后服务都是超出想象的棒！?? 外观高大上、加热速度快，水量充足，够全家人使用，安装师傅很专业，大品牌值得信赖！会推荐给周围的朋友。京东的家电值得购买！
126,外观很好看，加热速度也快，水的容量足够用了，手机能控制很方便，特别喜欢，
127,师傅很好心细，安装很快，态度很好！热水器容量很大，外观很大气，屏幕显示很清晰！出水量很好，节能高效！棒
128,刚刚装完，没有启用，使用后再评价；机器外观高大上，安装师傅安装专业水准一流，服务周到，讲解细心，百问不厌，细节决定成败，大品牌，值得信赖！
129,售后服务非常好，一次又一次跟我预约安装时间。热水器颜值非常高，加热速度很快。安装师傅认真负责，安完之后仔细地给我讲解各种按钮的使用方法，对我这种电器小白的提问也都耐心解答，让我受益匪浅。
130,第一次在京东上买东西，选的史密斯的热水器，非常好看，高端，颜色很喜欢，安装师傅的态度很好，技术也好，很熟练，安出来特别好看，比想象的要好看很多，非常满意的一次购物，京东值得信赖，史密斯热水器也值得购买。非常满意的一次购物
131,银面，大气银灰色，显的很高档很快，还可以有预约加热功能比较省电了还没开始用，按介绍说一家三口是没问题的很相信这个品牌，所在地区水质不太好，为避免以后不必要的水垢，增加了一个水垢过滤器，以后使用之后才知道效果智能预约，大品牌，值得信赖
132,师傅安装技术高超   态度特别好  热水器容量大   加热快节能高效  师傅安装完成还教我们如何使用   还帮忙清理了卫生   全部5星好评
133,安装师傅很专业，服务态度好，讲解仔细，弄完了把垃圾带走了。
134,外观简单大气，外形传统，很时尚的颜色。省电，节能，可以半胆加热是非常好的功能包装非常结实，送货速度快，送货师傅也是十分给力。特别推荐大家购买这款热水器。618活动力度确实是大大的。良心卖家加热速度快，并且省电
135,不愧是大品牌，外观非常大气上档次，加热特别快，可以选择半胆及全胆加热，超级省电。安装师傅非常有责任心，安装仔细，值得点赞
136,外观很好看，这个颜色看着就大气。一级能效很省电，现在天天洗澡也不用担心电费的问题了。可以连接小鲸鱼APP，还可以手机远程预约，到家就有热水，真的很好。史密斯大品牌值得信赖。提前一天预约，免费上门安装。安装师傅很专业，服务很好。
137,"形外观：外观是没得说，和店里同款，
史密斯的安装售后很满意，安装到位，价格透明，质量好，比美的的强多了，双十一优惠很大，也是熬夜抢到的，赠品也很好，以后还会选择史密斯，
加热速度挺快，
一级能耗，
俩个人洗没问题"
138,史密斯热水器很好的品牌，外观漂亮，大气，上档次。加热速度快，分半胆和全胆加热，耗电少，值得信赖。
139,这款热水器功能很全，智能速热，可以半胆、整胆，安装师傅也很热心，很满意的一次购物。
140,外观是金属的颜色 很喜欢快递很快当天下午下单 第二天上午就到了 这点京东一直很厉害安装师傅在到货的第二天就给上门安装了 安装位置很满意 师傅很专业 安装费有点小贵 能免费安装就好了
141,外形颜色时尚简约，美观大方，轻奢质感十足，家里人都喜欢，大气十足加热速度符合产品介绍，即热，而且核心技术有效提升水质和防止水垢精简能耗，有效省电更安心洗浴时间长久，热水加热后可以满足家里多种人员需求安装师傅耐心负责，可以很自信的帮助解决家里安装的个性话问题，加上整个活动购买，优惠十足，好评
142,符合我家轻奢风格安装完毕一会就热满足家人需要师傅特别有礼貌  讲解细致  做了简单的卫生 很不错 不愧为大品牌
143,加热速度很快，加热10度不到10来分钟就到了外观很漂亮，相当的赞可以用app控制温度，预约时间，相当不错，安装的师傅态度很好，本来担心吊顶高度不够，结果也帮我安装的好好的，很不错。
144,机器很漂亮，显得浴室干净整洁有全胆和半胆模式，省电好用速度很快还有增容模式安装师傅业务娴熟，安装专业，安装之前排除接地线问题等，给我许多建议，热水器阀门用最短线路节省材料，非常满意！
145,非常专业  特殊时期 还能来服务 实在是感激  热水器业很好 高端大气上档次  售后比格林姆斯好太多
146,这是买的第二台同样的热水器，外观美貌，智能方便，用手机直接操作，不管你在何时何地，都可以调控热水器。加热速度很快，保温效果也很好，一家三口60升足够了，但是为了方便，还是两个卫生间都备了一台热水器，史密斯热水器确实不错！
147,加热速度特别快 特别节能 外观大气百搭
148,非常高大上还行，比我以前的老机子要好才装，等用一段时间再追加评论出水挺快的，优秀有小鲸鱼的APP可以用音箱开热水器，以后老妈也可自己开热水器了安装师傅态度非常好?
149,镜面触碰.高端大气上档次.618活动还赠送了京东鱼智能操控.很方便加热速度快省时省电预约上门安装.师傅很准时很准业.服务态度很好.很辛苦.有效率.很快就安装调试机器.耐心的说明机器操作的方法.很感谢安装师傅
150,外观高大尚，使用起来很方便，特别感谢安装师傅，在很小的空间内帮我们安装的特别完美，给师傅赞一个！
151,金色的，外观很好看漂亮大方挺典雅的比白色的好看，屏幕看着很新颖。还没试用过，双管加热估计会很快，有点担心电线不行功率有点强啊。估计几分钟就烧开了。还没用过，写着一级能效。大概省电的，烧的快，估计么不会很省。多搓搓就时间长，冲个澡涮一涮那就短呗，一家三口省点用应该够了。音响还没到，据说还能手机联网能提前设置??，师傅安装也很快工作认真负责。迅速
152,加热速度快热效率高，还可以通过手机远程打开热水器或者直接叫小鲸鱼打开热水器，非常方便，
153,师傅安装技术特别好，装完美观，师傅态度和善，手把手教我们使用方法，教我们如何省电。史密斯大品牌，质量杠杠滴。
154,安装工特别棒！来的也特别及时昨天刚收到热水器今天就来安装了服务特别到位?? 外观时尚 极其适合！
155,外观很大器，很好看的一款电热水器速热功能我比较喜欢一般调到半胆加热功能，还是够用首先要感谢安装师傅，随热水器配来的膨胀螺丝太短了，他送了一套长的给我，还教我怎么使用，大品牌的服务真的很好，很满意的一次购物！
156,史密斯热水器大品牌值得购买，加热快噪音小，出水稳定洗浴时间长，app手机控制操作简单，一级能耗非常省电。外观晶彩设计，大屏数控非常不错。安装师傅非常专业态度太好了。
157,颜色好看?高级一级能效心怡这款好久，活动很合适 还有赠品 送货很快，安装师傅超级好 干活漂亮 棒棒哒 感谢
158,外形很大气，疫情期间，安装师傅上门安装服务很好，很细心。
159,香槟色十分大气，是我喜欢的样子加热速度很快，不愧是双加热棒的特别表扬一下史密斯的安装师傅，干活特别利落，安装时间也就一个小时左右，感谢师傅。
160,非常时尚，金色的，很好看，大小刚刚好安装师傅很敬业，也很专业夏天基本上即插即用，很省电
161,热水器很棒，安装师傅准时到达，特有耐心，细节做的都很好，装的也很漂亮
162,漂亮非常快应该不会很高颜色很漂亮！安装师傅很贴心，介绍很到位！
163,金色的漂亮很快一级能效，应该很省电还没洗，但根据安装师傅的介绍，可以用很长时间增容
164,这次是旧换新，史密斯安装袁师傅非常用心，按装的非常到位！很辛苦！热水器款式很喜欢！非常满意！一直选择史密斯！
165,设计漂亮能耗较低加热速度较快，配送服务很贴心到位
166,外观时尚潮流，黄金色的配色也非常好看加热速度很快，多个模式可选鲸鱼app很不错
167,比之前某品牌热水器好得多。家人很满意。最惊喜的服务真的很到位，预约前电联，安装前电联，安装完电联，二次确定服务质量电联。外观能接受，我发几个图感受一下吧。家用够了没试过满载负荷一直洗什么样，感觉三四个人应该没问题。
168,很漂亮，没有色差。很快。很节能，一天只要一度电。物流也很快。性价比确实很高。安装师傅不错很专业。
169,加热速度的确杠杠的！质量放心，价格实惠！外挂是我最满意的一款，漂亮又不失时尚，我的一直期待半胆，低能耗也是我的生活习惯追求
170,大品牌、多项领先技术、热水输出率85%，高于其他品牌。香槟色高档色。第一天买第二天到货第三天就可以安装，非常迅速。安装师傅李春辉提前打电话预约安装，守时态度好。安装过程中主动介绍情况，征求户主意见，安装位置板板正正，很美观。安装后清理，将旧热水器拿到楼下。对李师傅的工作很满意，整个过程很满意！
171,热水器很好，功能强大，半胆整胆分开加热，触摸屏，预约功能，安装师傅服务态度特别好。
172,大气漂亮超级快1级能耗无敌大爱这个热水器真是精品啊，外观美的没话说，颜色更是深得我心，看着就赏心悦目，再说物流，更是速度和专业，接下来要隆重表扬一下安装小哥哥，太专业了，干练，速度，无可挑剔，必须赞一下?
173,不错 安装师傅认真负责任 机器外观太漂亮了 还是智能机器 太棒了 听说机器节能 六十升 这下家人洗澡热水够用了 送货特别快 更改的送货日期 没想到真给按时送货了 安装师傅按时上门安装 太好了
174,服务很好，安装到位，值得回购。包装完整，外观也很漂亮，送货前电话联系，服务很到位！人少的时候可以半箱水加热，省电又方便，这个设计很不错！因为可以分区使用，所有耗电量不大一个人用的情况下，半桶水都用不完安装师傅服务到位，这个品牌的热水器以后还会买！
175,快递特别快 前一天晚上买的第二天就到了 颜色也挺好看的 装热水器的师傅态度也很好 很棒
176,史密斯真的很棒，外形美观，特别高端大气上档次，没有选错品牌，安装师傅也特别负责，特别版正，安装后还给清理擦干净，一百个赞?。
177,京东物流没的说，跟师傅预约的今天上门安装，师傅服务态度很好！提出的要求也都能满足！额外花钱的地方说的很清楚！5颗星
178,本来想买白色，看见这款果断下单，颜色高端，款式新兴，外观非常满意！加热速度快，双管加热，分全胆半胆，性价比高！一级效能，等后续用一段时间再来追评！60L正好合适！卖家发货及时，物流很快，当天就收到了，安装师傅及时安装，很细心，给安装师傅个赞，总体体验很满意！
179,热水器颜值很高 很喜欢 安装师傅很热情 也很认真 很快就装好了 因为自家电路问题 还让安装师傅跑了两趟 安装完毕还进行了操作讲解  很感谢
180,史密斯热水器果然是大品牌，安装师傅上门非常准时，材料使用先做了预算，安装师傅技术过硬，并且指导使用，还提示了注意事项，全程带了口罩和手套，非常满意的体验了史密斯的一次服务。
181,外观精美，质量不错还没有去试，大品牌我信任一级能效，应该不会很耗电吧原来40升都够用，现在60升，可以洗的爽爽的了快递很快，第二天就送过来了，还有安装师傅态度也很好，很不错。京东服务，我信赖！老会员了！
182,以前用的热水器已经20年了，加热速度，效率已经不行了，赶上活动买了这个热水器，价格合适，加热速度很快，两个人洗足够用，自我感觉耗电也不多，总之很满意，价格也比店里的线下款合适，安装师傅专业，没有乱收费的情况！好评！！！
183,"热水器首先外形非常漂亮和我们家的砖很匹配.显示屏很大气.安装师傅专业,热情，安装时有说有笑，逢问必答.有赠送的材料补贴后，安装很便宜，图二是非常喜欢的史密斯热水器专用防水盒,属于买个心安，以后洗澡不用把插销了.加热速度很快 ，一般我们家订在45/55&deg;左右就可以 ，最近一次使用时，加热速度很快 到45&deg;后泄压阀开始泄压 滴滴滴的滴水，如果没有泄压阀滴水的声音就好了，但这也无法避免,为了安全."
184,师傅服务非常专业，按照约定时间很快就给装好了，态度非常棒，旧机拆的很完美，还耐心教功能使用，非常完美的一次购物，我们对史密斯品牌非常认可，这会客户愉快度过夏天啦。
185,师傅很专业，态度特别好，热水也很好，很喜欢，样式新颖，功能很齐全，操作简单快捷高效，显示屏轻易明了，师傅安装完成还教了如何使用，还帮助清理了卫生，全五星推荐，好评！购物选京东，买热水器选史密斯！
186,很好?颜色很高大上很快一级能效非常省电一家三口没问题
187,安装师傅很准时，不到一个小时就装好了，还打扫干净卫生。好评。。又，产品也不错
188,外观很时尚，非常好看。区别于以往的白色。使史密斯更加得到大家的喜爱。一直信任史密斯的专业及不断的迭代。加热速度快，非常人性化。安装师傅准时，专业，麻利，清理，拆卸，安装都非常麻利专业。?
189,精美好看是我钟意的颜色。加热速度较快没一会时间就45℃了。安装师傅很耐心细致的给我装，装好以后还给我卫生搞好垃圾带走。
190,太棒啦，质量真好，做工精细，服务态度也好，颜值太高啦，真好看样式，外包装也是很棒的。
191,加热速度很快，完全不用担心洗到一半没有热水啦！颜色很漂亮
192,加热速度很快，之前家里的洗个澡就到10几度，这个最低到50度，保温效果也很好。外形漂亮颜色好看非常有范
193,史密斯老牌子了、一直也信得过、质量也是棒棒的、而且外观也很大气时尚、发货送货速度特别快、真的是意料之外的、而且安装热水器的两个帅哥技术很专业、很热情、对他们的服务特别满意、
194,非常高端大气上档次，低调奢华有内涵比**速度还快，小鲸鱼智能控制能耗等级非常好热水速度非常好，整体棒棒哒搞活动还给了一大堆东西
195,外观漂亮，双三千w，加热快，送货速度快，零点下单，上午送到家，第二天安装，安装小伙特热情，态度很好。
196,家里的原来有个旧的热水器用了十年内胆漏水了，维修人员称只能换新的，于是赶紧看京东有没有活动，正好有活动就赶紧下手，新款的热水器外观比老款的更为时尚，颜色也比较特别，送货人员和安装人员都很专业，买电器还是会选择京东，方便又快捷
197,家里原来的热水器坏了！马上想到了AO史密斯的牌子！（之前就对这个牌子有了解！）立刻选择到京东上看看！经对比选了这款性价比超高的机型！很快机器就送到了！外观看上去绝对的高大尚！媳妇也特别满意！联系客服安装服务也非常好！超高效率的给我安排安装师傅上门安装！安装师傅的服务更是堪称完美！工作非常认真，施工时工具摆放那叫一个干净整洁！尤其是安装时每个细节处理的非常细致！还有详细耐心的使用讲解！绝对完美！所以总体评价就是产品完美！服务完美！安装师傅完美！
198,非常好 高端大氣上檔次。師傅上門安裝服務也很好。而且安裝完之後還幫忙清潔乾淨了。非常貼心啊
199,外形高端大气又时尚水热速度很快非常节能六十升的家用很不错??
200,包装完好，热水器高大上，功能齐全，升温快。大牌子质量有保证，上一个用了将近20年。安装师傅很尽心，有耐心，服务很到位。以后换热水器只会考虑史密斯。
201,很漂亮，有时尚感安装师傅专业，细致物流速度快，送货态度好完美
202,京东物流就是快，史密斯安装师傅工作积极，现已安装完毕，安装师傅比热水器来的还早，师傅很敬业。安装完汗流浃背，辛苦啦，还耐心讲解使用说明。试了试加热很快，家里几个口都有热水，质量杠杠滴，大牌子值得购买。
203,安装师傅很有耐心，外观很高大上，操作简单，容量大，很高科技，可以连语音控制，满意
204,颜色非常漂亮，很大气，目前还未测试，看性能足够使用节能型产品很适合家里使用还没测试，60升估计一家子足够了师傅安装服务都很棒，家里一直使用的史密斯品牌。很好?质量也很有保障
205,外形非常漂亮，颜色也是比较喜欢的，电板超酷，非常方便，主要是可以连小鲸鱼App，加热速度也非常快。是不是加热速度快好难就会少一些呢？洗澡的时长还没有试过。应该不错的。快递非常快，安装之前会打电话非常有效率。
206,机器很棒，关键服务很好，安装师傅很热心，一大早就来了，安装很细心周到，很满意。相信史密斯热水器。
207,可以，漂亮，这个颜色大气挺快，呼呼的安装很快，我加装了一个过滤，为了更让水更干净。安装师傅给安装好了，最后给试电运行，教会使用。还把东西清理干净。十分满意！还送的插头专用插座，是那种可以封闭盖死的，不会进水。
208,外观很大气，很喜欢这个颜色加热速度挺快的，好评?热水气容量很大，显示屏也很清晰，安装师傅也很好，安装也很快，很满意的一次购物，大品牌就是好。
209,热水器很不错，高端大气，是正品，安装师傅也来的快，安的好，很专业
210,热水器制热很快 颜色非常上档次 全家都很满意 喜欢史密斯 安装师傅也很负责
211,简洁大方感觉很快等用过之后再看安装师傅服务态度很好
212,机器非常好，一直信赖史密斯，安装师傅很专业，贴心，赞一个，值得推荐购买。
213,物流快，安装师傅态度好，手工好。热水器加热快，能手机智能控制，远程开机，非常好用。
214,相信大牌，质量非常好，加热特别快，物流也快，安装师傅更没得说，特别热心，叮嘱了一些用热水器的尝试。
215,又一次购买史密斯热水器，这款外观漂亮，大气。物流很棒，第二天就送到，下午安装小哥过来安装。加热速度很快。史密斯热水器值得信赖！
216,很好，很满意，加热速度快，储水量大，完全够一家人使用。
217,朋友介绍的这款热水器，质保八年觉得很有保障，上下两个加热棒，烧水特别快。香槟金，刚端，大气，上档次！大品牌值得信赖！还送了小京鱼音箱，宝贝们很喜欢！发货速度也特别快，两天就送到家了！安装师傅提前联系确认安装时间，准时上门安装，觉得很满意！
218,师傅及时上门，耐心指导，还帮忙把旧的热水器放水拆除，打孔时也特别小心，现场清理的特别干净，还特意嘱咐怎么使用，赞一个，史密斯的服务真是太棒了！
219,安装服务非常好，冯师傅服务态度很好，收费合理，也给出了很多合理建议。产品也很好。
220,买了两台，一如既往的好。加热很快，样式也很好看，耗能很节约，洗浴时间够用，颜色也喜欢。以前就用史密斯，还用了售后，免费清洗，保养，服务人员很专业，****还给耐心讲解，用的耗材也是明码标价，用的很舒心！
221,第二台此型号热水器了！装上效果很棒！比白的普通款好看！能热半桶水，热水器加热的速度还是很快的，能够基本满足我们家的日常用水需要。效能还可以，能够接受。尤其是可以加热半桶水这个设定比较好！洗澡的时候水温保持的不错！很好满足我的基本需求！史密斯是大品牌了！一分钱一分货！能连接手机，随时控制温度，可以更省电！
222,很好看很帅气，就是自己的插座没留好位置，有些遗憾其他都不错，安装师傅很认真，很耐心解答提出的问题，完美
223,给父母换的第二个史密斯热水器了，之前那个旧机用了将近10年，期间也有清洗换过镁棒，这款热水器功能很强大，可以半胆，整胆分开加热，触摸屏，预约功能，可以手机连接，很方便，客服特别好，礼貌热情，送货安装也非常满意
224,外型美观大方，加热很快，宝贝不错
225,颜色很有档次，外观大气加热速度快，一个人洗完澡睡还是很热很智能的一款，建议购买，大品牌有保障
226,高大上一级能耗省电，节约资源安装及时，安装师傅耐心细致
227,AO史密斯热水器值得信赖的大品牌，赶上活动买比商场便宜的太多太多，送货及时，安装速度，这个金色的颜值还特别高，非常喜欢，60L三口人足够了，安装师傅安装速度干净利落，半胆加热平时洗头发洗脸正好不浪费，非常方便
228,与图片一样快前天拍，昨天收到，今天就来安装好了。实物与图片一样漂亮，金属金色，很漂亮，品质没让我失望，安装的师傅技术熟练为人也热情，选史密斯的京东自营旗舰店没错的。以后有需要会再来，也会给新买放的同事们推荐的有良，节电能。
229,颜值很高，美观大气，有档次，师傅安装也很专业，服务态度好试了下加热速度挺快的，高清大屏幕显示，很喜欢
230,热水器小巧便于安装，操作简单，安装专业，非常满意，师傅棒棒哒?
231,机器很好，颜色我喜欢，售后安装服务特别好，京东我信赖
232,大品牌，高端大气，上门师傅也很给力，前期积极主动联系，收到货很快就上门联系安装，好评！后期使用过后再追评！
233,款式非常好看！一会水就热了 安装师傅细致周到 就是材料费太贵 好几百 自己下楼买的材料 师傅也耐心安装了
234,师傅非常专业，全程自己搞定，过程中还不忘穿鞋套，关于材料费计算的清楚，服务态度好，工作认真！
235,完美十来分钟，相当快啊挺省的，差不多就行了半个小时，看着就舒服，以前家里是美的，每次加热水时就像烧开水，那叫唤的，难以忍受，而咱家这个就不一样了，内胆八年包换，终身保修，这简直是龙头企业，服务绝版，以后就认准这家，售后刚刚的
236,外观还是挺酷的！听说可以用手机操控，期待中！京东到货速度确实相当的快！安装邹师傅服务非常不错，安装水平很高，装的非常美观，赞一个！
237,太好了 关键安装师傅 绝对让人满意 产品到完了 但是师傅楼下等了一小时 特别好
238,外观很好，颜色很漂亮！师傅安装很快！服务很好！就是安装费感觉贵了点！?大品牌应该不错的！
239,非常漂亮，显高大尚，相信史密斯的品牌优势，之前的老房子用的史密斯，已经很多年，制热效果一直很好，这次果断选择史密斯品牌！智能控制，更加显高端，我们家以后就认准史密斯！安装师傅非常准时和专业！售后有保障，没有问题！
240,银色大气上档次肉眼可见的升温速度安装很细心
241,收到货感觉包装非常好，货品很干净。安装师傅服务非常好也很专业！非常开心的一次购物，有需要还会回购！
242,宝贝外观很漂亮，今天安装了，服务非常好，安装师傅特别有耐心，安装过程很专业，各方面的知识讲解非常到位，最后还收拾了现场的垃圾，提醒了方方面面的注意项，我们非常满意。选热水器还是要选史密斯，售后服务有保障。小京鱼软件使用起来也特别方便，给你们点赞。颜色很美观，经典外形，加热速度很快，3000W功率，加热很快智能控制，方便实用
243,外观霸气十足啊，之前没听说过史密斯，这次买之前特意查了下。好像史密斯评价还挺不错的，所以买了。收到货后，今天安装成功了。霸气霸气安装小哥上门帮忙安装，很年轻很健谈，帮忙安装了热水器，因为家里有些漏水，安装小哥也很热心的帮忙看了下。超赞的安装小哥，期待这使用过后也会超赞的产品(白天忘了拍了，晚上灯光拍照效果不太好，囧)
244,颜色外观高端大气上档次安装师傅专业认真，在这里要特别感谢李建军师傅，耐心等待，业务特别熟练，安装速度快。史密斯热水器值得信赖。
245,安装师傅态度非常好，非常专业，我们也非常满意！整体的感觉非常不错，跟墙面颜色也很搭配，一进卫生间，热水器给人一种眼前一亮得感觉。
246,AO史密斯热水器，大品牌，值得信赖！可以用手机app调节热水器的温度等，非常智能的一款热水器！最主要的是金圭内胆是史密斯最好最出色的内胆，用户使用也非常放心！今天安装师傅来非常顺利的把热水器安装成功了，服务态度非常好，非常感谢！
247,史密斯热水器，大品牌，安全性能可靠，京东商城优惠力度大，比实体店便宜不少，物流很快，后期师傅上门安装服务好，干活细致。
248,暂时还没有安装，单看外观非常漂亮，这些年家里一直用得史密斯，从来没有出过毛病，这个品牌算是值得信赖的吧，新房装修，先前也看过其他品牌，但一直觉得心里没底，想来想去，最后还是保守起见，继续沿用这个品牌。
249,热水器昨天收到，今天就给安装上了。安装完，使用热水器，它的加热速度也很快。外观非常喜欢，很漂亮，物流很快，安装也很快，服务很好。我给满分！下次买热水器还选史密斯热水器。
250,家里第三 个史密斯热水器，品质一如既往！之前是一个美的热水器，烧水特别慢，现在换了史密斯这款，还能用手机控制，烧水特别快，以后会继续支持史密斯！
251,6.18买的热水器，家里装修没有安装，今天安装打开一看很惊喜，外观漂亮颜值相当高，史密斯的售后好，打电话预约立马安排，和师傅约的时间很准时，由于贴砖的时候没有对墙体加固处理，师傅怕后期出现问题特告知要做加固，管件有清单透明合理，安装速度非常快，很专业，
252,师傅手艺太厉害了，太专业了。而且细节做的很到位。很是热心。
253,小巧，大小尺寸正好，史密斯热水器同事都推荐。期待使用体验，安装师傅也很负责，安装的细致
254,很漂亮很快一级能耗质量做工精致疫情期间，安装师傅准时上门，帮忙拆了旧机器，安装了新的电热水器，经验丰富，态度亲切，给ao史密斯热水器点赞，以后会推荐给其他人。
255,送货速度快 前天买的昨天收到货 今天就来安装了 实物好看 大气 试水一切正常 史密斯的牌子还是可以放心入的 ！ 安装师傅服务态度很好公司收费也合理 点赞
256,这款机子颜色款式都喜欢。京东自营服务态度好，物流快。安装师傅也特别好，安装前一天就和我们联系，我们是自建房，由于这款机子需要地线，安装师傅为了确保我们使用安全，还特意询问是否安装有地线，并仔细询问查看了地线安装情况，确保安全。设计合理，干活细致，认真负责!为他点赞???
257,外观大气，加热速度挺快安装师傅专业，很快就装好了期待使用效果
258,师傅上门准时，服务态度非常好，讲解详细到位，非常满意！热水器也很好，外观大方漂亮，大品牌有保障！京东信得过！
259,热水器质量非常好，发货速度很快。非常幸运地进了前100名，中了个厨宝。以后亲属间有需要的还会再来购买。
260,美观大方，很好很好的稳定，安装师傅服务周到，讲解清楚，非常热情。
261,本来打算买EVDD款，618凌晨发现这款大促，果断下单。很多方面都比EVDD强，真是超值了。使用感觉很好，安装费二百多。
262,外形美观，加热快，师傅安装专业，速度，并且帮搞卫生，师傅五星，产品五星
263,安装准时上门，做了预算，清理了现场 会使用了，服务态度好 安装技能好，好评。关注这款机器已经很久了，618买确实非常实惠了。必须出手。当天定，当天就送到了。这个速度我也是服了。师傅准时上门，我迟到五分钟。态度很好。五星好评。
264,整体大方，颜色好看，功能齐全，安装师傅热心细致，很满意的一次购物
265,热水器不错 颜色好看 容量大 加热速度快 操作也很简单方便 安装师傅服务态度好还很专业 品牌值得信赖 很满意！
266,非常完美 可以整胆加热可以半胆加热 安装师傅非常专业 服务非常好
267,热水器前天到货，今天就来安装了，热水器高端大气，外观漂亮，安装师傅耐心，态度非常好。
268,外观漂亮这个颜色屋子里装上高端上档次。热水器加热快，保温效果挺好的耗电低。安装师傅服务态度很好。干活利索细致，服务周到。
269,快递速度很快，外观非常漂亮，安装师傅专业、热情，服务态度很好?
270,大品牌值得信赖，到货后安装师傅及时上门安装，仔细排除隐患，确认无误后激活热备，正常使用。师傅各方面讲解细致到位，5星好评。
271,外形美观，加热速度快，能耗低，可供2-3洗浴，非常不错，父母非常喜欢，赞?
272,比较高档次，感觉很厚实的算比较快吧，两人连续使用，行可以在APP操作调温、开关，很实用
273,上门安装速度很快，很好。告知收费情况。学会了使用，安装技术好，态度特别好，清理了现场干净利索。
274,高端大气上档次，加热也挺快，家里三套房都用的史密斯，信赖史密斯，信赖大品牌，安装师傅也特别专业，五星好评！
275,这个颜色特别好看，而且看起来特别大气，送货超级快，装修师傅上门安装服务也特别到位，开箱验货，还帮忙把热水器直接给设置好了，非常满意，热水器用上了再来评价，我相信史密斯大品牌
276,整体是一次很愉快的购物经历。事前咨询的客服都很耐心解答各种问题。安装师傅准时上门，干活干净利索，拆旧机器遇到些麻烦师傅也都想方设法解决了。实际使用也都很好，关掉电源也可以保温很久。很满意。
277,机器外观好看，加热速度快，安装师傅态度非常好，干活利索，用件多少告诉清楚，安装师傅是我见过最好的师傅
278,很快儿子喜欢的外观颜色女生不洗头10度以下气候晚上温度都不下降
279,大品牌做工精致，外观漂亮。使用方便。可以预约时间加热特别人性化。安装师傅工作效率高，服务态度好。5分好评给史密斯和安装师傅。
280,史密斯大品牌，师傅预约上门安装穿鞋套，服务态度很好，安装及时晚上立马可以洗澡了，手把手***何使用操作。点赞??
281,安装师傅特别热情，而且也很细心，安装的时候家里出水网堵的也给弄的很干净，特别?棒的师傅，打眼还用垃圾袋接着，安装完卫生间也不脏，一次愉快的购物
282,大品牌值得信赖，产品送货快，售后安装也很迅速，服务非常好，产品外观很漂亮，烧水速度也快，很满意
283,6.18活动 抢的   热水器当天就收到了  还有以旧换新活动 超划算  师傅安装速度超快  环境卫生保持的也很好 装好之后还帮忙收拾了卫生   满分?
284,安装很快，师傅很专业，热水器热的也很快，可以联网用，很好。
285,简洁美观  大气很快1个多小时整体感觉用的还是很不多的
