0,这款热水器功能很强大，可以半胆，整胆分开加热，触摸屏，预约功能，还有一个增容模式，客服特别好，礼貌热情，感觉特别亲切，送货安装也非常满意
286,购买后感到外观漂亮，安装方便，还能预约加热，使用很方便，我原使用天燃气热水器，当时想用电肯定不方便，没有想到使用也很方便，在使用一段时间后再进行详细点评，争取能有一些经验可以向其他同仁借鉴。
287,老牌子了，以前都是实体店，第一次京东买大件，下单第二天就送到，第三天就安装，太快了。外观大气香槟色，还送叮咚音箱，性价比超高！
288,金@泽漂亮高大上省电够用快品牌好师傅也认真负责
289,非常漂亮大气上档次加热速度非常快。特别省电
290,外观好看，显示屏幕高端大气，操作也不复杂，安装也非常专业，支持京东！
291,这个颜色还是很满意还好目前未测试晚上再试再观察
292,送货很快，网上下单后次日达。因为原来的热水器坏了，小朋友要洗澡，提前和师傅预约，送货当天就来安装了。安装的师傅很专业，线路走线的很规整，而且非常认真。节日期间还来安装，前前后后忙了一个小时。为专业精神点赞。
293,外形时尚非常快，保温时间10天以上
294,水器 工艺好设计人性化，高端大气上档次龟 双棒加热速度快一级能耗，节能省电满足一家人沐浴网店客服，服务很周到教我在什么时间来购买省钱，师傅安装很快，态度好，还教我怎么样操作一次完美的购物。
295,热水器颜色挺漂亮的，简洁大气，安装师傅服务态度特别好，总体挺满意的。
296,加热速度很快. 洗完温度下降慢.外观很现代可以app操作话很方便
297,发货速度快，事先联系，安装师傅也很到位，事先联系，电话沟通，疫情期间很到位，消杀口罩?备齐全，安装细心仔细，各项指标都测试很好，安装小哥儿到位。
298,外观很不错 ，看起来蛮好看的，而且卫生间也正好放得下加热速度也可以一级能耗很不错 应该很省电 还得是史密斯师傅****的态度也特别棒安装也没花多少钱 总体十分的满意
299,外形美观大气上档次，智能控制静很潮，送的叮咚也很个性，安装师傅细心负责，还帮了个小忙，赞一个?
300,颜色漂亮，大气给人特别高贵的感觉低耗能后期追加评论
301,首先说一下安装吧，因为装修原因我改了几次安装时间，但是每次都跟我沟通及时，很快处理了安装预约等问题，今天师傅上门安装，来之前特意沟通几次安装时间，特别好，安装前根据家里情况，及时跟厂家沟通，最后达成一致，安装服务很满意，我要求多装了个东西，也是按史密斯价钱收的直接给装的，本来也就一个小时的活，因为我的原因，多了半个多小时，师傅也直接装了。再说一下产品吧，史密斯的产品非常好，加热速度特别快，全胆加热也就10分钟左右，这样根本不用一直开着，而史密斯特有的开关，根本不用装那个开关插座，非常满意
302,非常好看，金色的，很喜欢安装师傅很准时，服务热情，告知如何使用，很认真，装的也很好省电
303,美观，大气，颜色很中意！加热很快，半桶、整桶分别设置加热，很方便！一级能耗，省电！我家一直都是24h开着，使用方便！送货员送货上门，一人扛到四楼，给力！预约安装很及时，约定好时间，安装师傅及时上门安装。我家是换装，师傅先把旧的拆下来，再安装新的。安装专业，超赞?！配件收费合理！
304,外形漂亮，亚金色，百搭  安装师傅专业，安装的很好，点赞
305,颜色满意，大气，品牌靠谱专业3K瓦双棒加热，相信效率也是杠杠的物流出了点小问题，京东客服及时帮我处理，效率很高，感谢！师傅安装仔细，考察墙面，上了小挂架，没有给我多花钱安装考虑了空间布局，总体顺利，给好评！使用后再来追评
306,热水器外观简单大方，质量很好，安装师傅也很认真负责
307,外形外观都不错，特别要赞一下安装林二亮师傅，安装很专业很细致很热情！棒棒的！
308,这款热水器外形非常的美观，功能也很强大！安装师傅非常认真负责，垃圾收拾得也很干净，非常满意。
309,师傅上门准时，服务态度好，卫生打扫干净，讲解使用清晰，非常满意。
310,颜色高大上，比白色耐看多了，第一次上门安装还没装花洒和水管导致不能正常安装，厕所比较小师傅指导了该怎样安置，第二次上门才安装好，还教怎样使用，总体很满意
311,热水器已收到，还没安装，但是已看机，外观大气，很上档次，而且都是一级能耗，还可手机遥控很方便，史密斯热水器大品牌值得信赖，价格合适，礼品也是可以，还有补贴，很划算，物流也是相当给力，0点下单，上午10点就到货。
312,外观非常满意，和自己选的瓷砖和搭配感觉可以手机控制，还有声控装置用着会非常方便，期待使用结果
313,用过之后在评价，外观大气家热速度快耗电量低按装师傅细心，又给介绍了一下产品，总体来说产品非常喜欢
314,王师傅人好好 ，专业史密斯的工程师安装的很好完美。服务的很满意，防护措施也做的很到位。
315,非常喜欢，史密斯热水器高端大气上档次。质量放心，家里一直用的是这个牌子这次装修有下单了。
316,外观外形都很满意，快递包装也完好，安装师傅服务态度也很好，加热速度还是挺快的，新装修的房子还没去入住，所以没有使用很多次，就安装好后试验一两次，感觉还是不错的，另外史密斯的品牌还是比较认可的，亲戚也都用的史密斯评价都很好。
317,是我喜欢的颜色，美美哒很快，够用了，一个多小时，
318,美观大方安装师傅认真负责，提前联系，报价清楚，安装到位
319,安装师傅上门准时，材料使用也做了预算，技术过硬，并且指导使用，还提示了注意事项，非常满意的体验了一次史密斯热水器的服务，点赞[强][强][强]6号买的，7号就给安装了，安装很快，送货准时，已经用上了，非常满意
320,非常感谢张师傅疫情期间依旧来家里给安装，服务态度特别好，保修的一些优惠政策也讲的很清楚，干活也是非常利索，给疫情期间依旧工作的人点赞
321,样子颜色还行，比照片的深，上午联系安装转天师傅就上门安装了，服务态度很好，安装专业！
322,正好赶上特价，就赶紧下单了，没想到，送货那么快，朋友介绍的，说她用了几年了，很好用，所以这次我换热水器就直接买这款热水器了，外观很好看，安装高师傅，干货很漂亮，管子安排好，还把废料都收干净，服务超赞，绝对值得推荐
323,热水器的质量看着很好，师傅安装的很用心，带鞋套打扫卫生。愉快的购物体验
324,准时上门，做了预算，清理了垃圾，会用，服务态度好，安装技能好，非常满意
325,热水器很好&hellip;&hellip;美观大方！第一次在京东买家电，没有让我失望！还会继续支持
326,热水器装上了，首先感谢安装师傅，服务很周到，产品质量特好，下次推荐朋友继续来这购买。
327,高档 颜色正正 很大 足够一家三口使用很快
328,外观很大方  水量充足  加热挺快的
329,不错哦，第一次在京东买家电，很满意，高大上哦，加热速度也很快
330,颜色非常喜欢～金属感强，安装花了344～真**黑！！！！
331,60升的体积是有点儿大 不过用着效果特别好 加热快 出水水流大 比以前速热的热水器用着爽快多了 这个触屏版的很好操作 一学就会了 确实不错 安装的师傅人也特别好 帮我把之前的速热的热水器还有烧焦了的插座卸下来  费了好大劲 安装服务的相当好了
332,618京东大促买的，今年大促力度非常，超出预期，比平时便宜很多，非常非常优惠。家里的大件家电都是在京东购买的，一直都是非常信赖京东，质量信得过，有保障，售后服务很好，快递物流也是很快，总之就是非常满意。
333,机器很好，师傅****很到位，垃圾都帮清理了，非常满意，很好的一次购机体验
334,商品外观大气上档次，安装师傅服务态度很好，商品运送及时，没有什么明显瑕疵。暂时还没有使用，过一段时间入住以后再来追评。送了智能音箱暂时还没有体验效果，总是上感觉购物体验不错，下次还会来买，最好是在买净水器的时候能给个大优惠哈哈！
335,非常不错！安装守时专业，不错！金色的外边，高贵大气！
336,售后服务很积极，主动联系上门安装，很满意。爸妈也很满意，水大，用电少，以后用热水方便多了。
337,色彩柔和，线条流畅很快。周日家里原来的史密斯用了15年坏了，当天在京东抢了这款，周二就安装完毕。解决了大问题，没有热水器洗漱真的不方便。相信京东的品质。
338,安装师傅操作熟练，认真负责，办个多小时就装好了，非常感谢
339,大品牌值得信赖，安装师傅非常认真负责，能够帮助客户排除万难。简洁大方
340,还没开始用，刚装好，很美观，师傅装的又快又美观，还不忘帮我们收拾干净。
341,高端大气上档次，低调奢华有内涵。暂时还没用。用过再来评价！安装师傅很给力！暂时还没用。用过再来评价！
342,晚上下单，第二天上午送货，中午打服务热线，下午4点安装完毕，安装师傅热情敬业可爱，很专业，打孔的时候还问了有没有电线，还给装了架子，安全最重要嘛，垃圾都带走了，全部按照标准收费，还帮忙教了公众号里产品后续的售后及机器怎样使用，师傅非常认真仔细。安装完后测试，加热速度很快，而且支持半胆加热，真的很赞！已经购买第二个热水器了。这款智能WIFI设置简洁明了，节能除菌安全应有尽有，颜值超棒，看起来不错，样子美观，图案和颜色都是我喜欢的黄色。安装起来也很美观，心里非常满意。漂亮的黄色加上液晶显示屏幕，看起来显高档。跟灰色的瓷砖放在一起又有点发灰，跟整体的装修非常搭。
343,外观很漂亮，趁着活动买的优惠力度很大，而且物流很快，安装师傅也很好，客服服务态度也很好，总体来说很愉快的一次购物，
344,货收到，质量很好，比实体店便宜好多，商家服务态度很好，物流也快，上门安装的师傅，服务态度也很好，这也是在京东第二次买了，便宜，好用
345,热水器精美，热水器送货很快，安装人员服务态度特别好！
346,安装小哥技术娴熟，而且很耐心地教授使用方法，给赞，下次还买施密斯的产品。
347,热水器到货喽   颜色高大上  双内胆  一级能耗      太喜欢了   家是农村的  送货  安装都非常快   非常满意
348,师傅工作不仅态度好而且周到，设身处地为用户着想，客服安装困难，总之非常满意
349,物流很快，安装服务很好，颜色很喜欢，很好看，按我家里很合适
350,价格优惠:热水器双十一买的，双十一活动价格很优惠，性价比很高， 发货速度快:零点抢购的，客服打电话说天亮就能给送货上门，提前预约家里有人接受，很贴心的服务，也没有因为双十一物流货物多的原因影响送货 安装服务:不得不说，他家的安装服务简直太好了，安装师傅第一时间打电话进行预约，速度很快，根据客户的时间尽量安排，到家里安装前打电话预约时间，安装前进行环境评估，价格预算，每一个零件，每一个价格都讲解的特别清晰，安装师傅边安装边整理，边收拾安装后的废墟，安装后打扫环境卫生，指导使用方法，提供注意事项及**方式 售后服务好:售后会打电话询问安装的情况，使用情况，有问题可以随时解决 总之，很棒的产品，使用一段时间了，很好用，适合大多数年轻人的选择，还可以再手机app中操作，让你不在家也能远程控制，这一点很实用！
351,特别快一级快美观师傅简直太好了，不仅美观还好用，师傅手法安装棒极了，以后再买还买咱们家的，哈哈哈，还解决了冬天我洗碗热水问题，棒极了
352,安装师傅穿工作服戴口罩，戴鞋套进门，安装超级有耐心，服务态度超级好，并且很有耐心的讲解使用方法和注意事项，走之前还打扫干净卫生，真的超级赞??????
353,特别表扬下安装师傅，服务细心周到，态度特别好，史密斯热水器一直在用，这回新房子直接买的这个品牌，果然没失望，很漂亮，试用了一下，水热的速度也很快。
354,一直相信大品牌，安装师傅也很好，安装材料费有两种，透明，讲解很清楚
355,史密斯热水器，前天安装完了，师傅手艺很好，热水器也很棒，加热速度横快
356,师傅干活非常仔细，还把家里的卫生都打扫了，对师傅非常满意，给师傅一个大大大大的赞?
357,安装师傅非常好，帮忙把之前太阳能的水管也处理了，很辛苦。商品用了在评价
358,高端大气上档次，送货快，安装人员服务态度好，速度快，安装专业，好评。
359,热水器外形美观，安装师傅按时到达，工作认真负责，态度很好。
360,挺好的。加热感觉挺快。安装师傅非常负责。
361,热水器安装完成，师傅很耐心，我不会用还花了很多时间来教我！安装完成后还帮我把卫生搞干净，为它装师傅点赞?
362,一次非常愉快的购物体验，从送货到安装都特别满意，安装人员特别细心有耐心。不亏是大品牌细节做的特别好。
363,很漂亮，颜色好看，我老公很是肯定了一番我的审美，哈哈亲测加热速度非常快，供四口之家连续洗澡没问题，感觉再多两个人都可以节能的，手机可控，很省电省水非常愉快的一次网上购物，客服耐心并且推荐的非常好，送货和安装的师傅都非常有责任心，谢谢
364,特别快和我浴室很搭能洗两三个人一次物流很快安装师傅服务很好很节能的产品
365,服务非常棒，热水器也很好，加热速度快，水流大，质量很不错，安装师傅不论是态度还是专业度，都非常棒！
366,外观简单大气，很时尚，操作起来很简单。售后也有保障，很满意的一次购物
367,一直家里三个热水器都是这个牌子的，铁杆粉丝啦！一直支持他！颜色非常漂亮，喜欢。速度快
368,有质感的色泽，高级色，不浮夸快，提前五分钟，边洗边加热都可以安装回应迅速，上门快，态度好，技术专业
369,外观大气速度很快热水充足师傅安装服务好
370,外观很漂亮，款式新颖，颜色也非常好看。加热速度很快，半个小时整胆水温就有50几度了。能耗应该还可以吧！内胆保温效果好的话，能耗相对就低一点。整胆水夏天开65度洗澡三个人用应该没问题。最主要的特色就是可以连接WiFi，可以手机控制，很方便。
371,颜值在线，很喜欢速热半胆，速热整胆！加热速度快一级能效，节电省心小京鱼智能，很赞！
372,收到货物啦！安装师傅非常负责，打了好几个电话确定安装时间！上门准时！安装完毕后还帮忙做了清洁工作！
373,刘继亚安装师傅特别专业，很快就安装好了！热水器很好用，外观也很好看，大气。
374,非常好的一款史密斯电热水器，漂亮大方，制热快，送货快，安装师傅服务态度好，大牌就是好，希望京东越来越好。
375,很好用的热水器，速热，外观靓丽。安装及时，收费合理。有以旧换新返现。
376,非常好，宝贝好看，安装师傅也非常专业，很认真，卫生也给清理干净。
377,安装师傅态度好，非常专业，整体布局走线设计的非常合理美观，安装完成后耐心讲解使用方法，并清理多余垃圾。热水器本身高端大气，加热快，安全性高。已经是第三次选择史密斯了，大品牌信得过，无论是产品本身安装还是售后都安心，总之选史密斯没错
378,安装师傅服务很好，业务熟练，干活速度快，服务态度好，
379,京东物流棒棒哒，包装很好送货上门隔日安装，师傅非常认真仔细，老名牌信地过?
380,史密斯已有130余年的历史，专注打造热水器节能，环保，等特点，适合中国人消费观念！虽然比同等热水器，稍微贵点，但是一分价格一分货！小鲸鱼这款热水器，看了很久了，双十二下手，价格比实体店实惠，安装师傅，很有经验！非常不错的一次购物体验！
381,这个颜色特别好看，而且看起来特别大气，送货超级快，东北地区2天就到了，装修师傅上门安装服务也特别到位，开箱验货，还帮忙把热水器直接给设置好了，总之非常满意，等新房装完，热水器用上了再来评价，我相信史密斯大品牌
382,外形美观大气加热速度非常快史密斯大品牌值得信赖
383,给爸妈家里买的，非常好的热水器，大品牌，值得信任，推荐。618拍的很合适。
384,非常漂亮，特别表扬一下安装师傅，细心周到，活干的特别干净，安装后还耐心指导怎么使用和注意事项。好评。
385,这个热水器很高大上看起来很高大上，安装上一下提高了卫生间的档次，很喜欢，还有安装师傅很负责任，上门快，很热心，安装的也很认真，完美的一次服务！
386,安装师傅特别耐心，工作细致！干了一天的活特别辛苦！应该加奖金！
387,样子非常好看很美观大气今年的新款很不错还没有使用看功能介绍应该是很不错的一级能耗省电一家人洗浴应该是够用了也不会所有人一起挨着洗智能遥控挺方便的，双十一购买真的很合适给一堆赠品很划算
388,安装到位，史密斯就是专业，外观华丽，安装师傅曹舒舒非常专业，以后还选择史密斯！
389,这款装上挺好看的，加热速度也很快，还有增容功能，也能用手机遥控，不错
390,大品牌很专业，送货配送很快，安装师傅专业，服务好，讲解详细
391,很好，服务也好，希望用的更长久一些！东西包装的很好，完全超出了预想值和客服讲得一样好。物流也很快，安装的师傅技术很娴熟，以后还会回购，赠品也很实用史密斯的售后也非常好。热水器外形很时尚，还能连接APP，太方便了
392,618火速下单，送货速度给力，安装师傅服务也到位，非常好，史密斯的品质放心，赶上618也可以算全念神价了，1级能耗，还能半胆，感觉用电量还是可以的，估计用个十年八年都不成为题，还有京东小鲸鱼的赠送，基本没用它控制热水器，当成普通音箱使用了～
393,漂亮大气，颜色高大上服务态度很好，安装师傅考虑的很周到
394,热水器很好看，价格也合适，下单后第二天就到货了，跟厂家沟通给我们及时安装好了，安装小哥人特别好，服务细心，专业！
395,同事推荐的，史密斯不愧是大品牌。一次性下单买了2台。外观大气，安装也很到位。很愉快的一次购物。
396,外观很漂亮，颜色也很喜欢，没有磕碰划痕，安装师傅第二天就安装上了，用的支架，很速度，烧水也很快！
397,安装师傅，真心有心。服务很好，机器外观很好，希望用的也要舒心就更好了，现在比较满意。
398,热水器质量很好，也很漂亮，安装师傅也很认真的安装，还把垃圾都收拾干净了，很认真
399,安装完美很快还不知道安装师傅很给力，安装的很实用，很美观，很负责！给教会使用，提醒了注意事项！十分好评！
400,大气颜色好看是我喜欢的颜色试试再来评价，应该会很好试试再来评价，应该会很好
401,安装刘师傅工作态度很好，技术专业，工作严谨，我非常满意，产品质量非常好?
402,师傅加班加点安装的，安装和服务态度都很好。机器目前运行正常，质量好不好靠时间来检验，小京鱼APP也可以正常控制。
403,热水器很好，安装师傅也是按时到达的，安装时候很细心。好评~~
404,外观很好，是喜欢的颜色还没有尝试还没有尝试还没有尝试
405,售后师傅上门及时，做了预算，技能满意，态度满意，教会了使用，垃圾也带走了。服务非常满意！
406,热水器收到后已经安装上了，家里人都非常满意，超喜欢史密斯这个品牌的热水器，这次选的这个颜色是我的大爱。客服从售前到售后的服务态度都是热情细致周到，回复及时耐心。配送人员和安装人员的服务也不错，大赞。以后家里亲戚朋友有需要的一定还会回购的，京东自营店，值得信赖
407,很好看高端大气上档次！安装师傅很专业，人很好，干活非常干净
408,外观精致，颜值很高，高端大气，质量很好，做工也精细，功能多且齐全。
409,包装完好无损，有防伪码，已经验证过了是正品，安装预约很方便，安装师傅到达时间很准时，安装很专业，边安装边讲解使用常识，管件费用公开透明，厂家自带配件质量很好，加热速度很快，60L的容量三口之家够用，能耗不高。
410,很美观的的外形，颜色高大上。加热速度很快。还没用，稍后评价。安装师傅上午9:00准时来安装，服务态度特别好。
411,安装过程很顺利，安装师傅提前询问了安装位置具体情况，很快安装好
412,美观大气快半小时以上安装师傅认真负责，热水器外观大气有档次，遇到一点小插曲，及时解决了，史密斯值得信赖
413,漂亮很快良好较长年初一过来帮我安装，非常感谢！服务非常好，下次有需要还买史密斯。
414,京东物流一直是非常的快，送货小哥服务依旧周到，风雨无阻，一口气帮我运到了16层，辛苦了！以后还会继续支持京东。另，史密斯品牌值得信赖。
415,双11购买，到货很快，安装师傅专业，有礼貌，热水器很智能，外观简洁大方，很愉快的一次购物体验！
416,非常漂亮，容量也很大。很快省电服务很满意，性价比很高。安装上以后效果很棒。
417,热水器和自己想的一样好，安装的赵师傅标准化的操作很贴心，服务热情周到，必须点赞
418,已经用一段时间了，加热速度很快。操作简单。很满意的一次购物。
419,高端大气上档次、土豪金的颜色非常漂亮加热速度非常快耗电少可以洗好几个人
420,第二个热水器啦~师傅安装快，信赖史密斯！这款外观很高大上~
421,由于疫情影响，终于安装上去了，安装师傅服务很好，客户有问必答，都给满分，期待后期使用也给满分，使用后追加
422,很好，安装方便，美观，安装服务特别专业。
423,高大上快1级能耗省电2一3人够用老品牌信得过
424,热水器已安装完成，安装师傅技术很娴熟，水管走位很满意?????
425,祖师傅上门安装，服务非常仔细认真，服务热情，安装的非常好，点个赞??
426,外观漂亮上档次，买的60升的，够全家人使用，加热速度很快，一级能耗，还有全胆和半胆模式，使用更便捷。安装师傅认真负责，很满意。
427,超级好看 很适合家里的装修风格很快低耗安装很及时
428,外观高端大气，颜色很好看，很上档次，镜面触屏，方便操作，还有小京鱼智能操作加热速度很快，有整胆和半胆两种加热方式，方便平时使用，一级能效，省时省电，还有预约功能出热水很快，一家三口足够使用金圭内胆，预约加热功能健康环保，还有增容功能，再加上小京鱼就更智能化了。安装师傅很专业很准时，服务态度很好，很热情，安装很美观。
429,颜色很高雅，上档次客服态度好，很热情！安装师傅服务特别到位，热情！效率高！暂时还没用，用后再来追评
430,时尚好看很快试用了一下，挺满意，安装师傅很专业，态度也特别好，愉快的购物体验
431,快递迅速，热水器外观漂亮，使用很好，安装人员敬业，服务棒
432,师傅安装专业，热情，家里安装比较麻烦，师傅也很耐心的搞好了，热水器很美观，史密斯大品牌值得信奈
433,史密斯的老用户了，这次家里换热水器果断又选择了史密斯，首先这款机器外观是自己喜欢的类型，60的容量也够用了，因为刚安装上，具体使用感受还体会不到，后续追评吧，重点说下在线客服和电话客服的服务响应速度和态度都非常让人满意，还有先后上门安装服务的两位师傅也都不错，干活认真麻利，也很热情，具体待使用一段时间再来追评。。
434,和装修风格很搭一级能耗下单时即可预约安装时间，非常方便。师傅提前电话确定安装时间，服务热情，态度好。
435,物流很快，我们家一直都用史密斯的热水器，加热快，也很节能，值得信赖的品牌，
436,这台是买了送到乡下用的，京东快递非常棒，直接送到家门口，一开始还以为乡下不好送，需要自提。预约了师傅后，师傅也是上门安装，服务非常棒，没有收取任何费用！史密斯的热水器真的非常棒，不仅外观设计非常高级，功能也非常好，安全性能也好，用的舒心，用的放心！
437,安装及时，尺寸标准，和卫生间完美匹配，师父安装也很耐心，系统直接抵扣了材料费，完全不用操心，大品牌值得信赖???
438,安装师傅态度很好，安装技能优秀，打扫卫生，讲解试用注意事项详细
439,加热速度挺快，外观很好，安装工作人员服务非常好
440,完好，美观正常师傅第一次来没地线，师傅建议水电工整改，购买前确认有地线，师傅服务态度很好，上门两次。
441,师傅提前就跟我联系安装了，安装很仔细，热水器也很精致呢，京东的服务还是很不错的
442,安装吕师傅准时上门工作非常细心，原来的脏污都擦干净了，安装的新的非常满意。
443,机器还没开始用，但是安装服务态度完美。我家之前有个热水器，家里有材料，安装大哥根据家里情况直接用的家里的，无材料费免费安装，五星。
444,安装师傅特别负责任，在疫情的特殊时期，自己主动戴口罩，进门戴鞋套，还主动让我们给他身上酒精消毒。特别认真负责！大赞！
445,师傅安装专业，速度快，服务特别好，安装位置严丝合缝。
446,包装有破损，厂家售后还不错，安装师傅很认真技术也很好！总体还是满意
447,外观大气上档次，功能齐全。安装师傅很负责，服务很到位，收费公开透明合理！
448,安装师傅挺好的，产品质量，外观满意，物流给力，配送师傅非常负责
449,外观很漂亮，圆柱体的，颜色也很大气。之前的热水器也是选择的史密斯，用了好些年了，从来没有出过故障，这次装修新家，也是毫不犹豫继续选择史密斯，果然不让我失望。下午下单，晚上就送货了，第二天就安装，比实体店的又便宜又快。
450,速度快，半小时就70度了外观很大气洗半小时毫无压力
451,安装师傅十分负责，做事非常仔细！热水器外观很好看！
452,物流迅速，下单三四天就能拿到货品。包装完好无损，外边干净整洁。包装完整未开封，得等安装师傅拆。货品送到后快递小哥迅速通知到我，及时拿到，很大的一个箱子，快递小哥费力背上四楼送到家中，任劳任怨。使用效果得过段时间追评，不过亲戚家以前用过此品牌，效果很好。
453,热水器质量好，品牌知名度高，购买前客服服务态度很好，热情周到，还帮忙查询送货时间，预约安装服务，真的很贴心，节能补贴及优惠活动也很划算，送货师傅送货很及时，安装师傅安装也很到位，全程购买很舒心，方便快捷。
454,热水器收到了，很快师傅就给安装上了，小张师傅服务态度特别好，干活很细致，帮我把旧热水器卸了下来，还做了预算，安装完收拾了卫生并耐心的教我们怎样使用，非常满意，大品牌值得信赖！
455,外观漂亮！京东会员买完更合适，送货快，安装方便！安装师傅人帅，手艺好！人特别好，装完以后特别好！
456,热水器外观很漂亮 师傅上门安装态度很好 使用很方便
457,安装师傅很专业，产品质量也不错，使用效果后续会追评～
458,颜色很漂亮。大屏幕很上档次。安装师傅提前联系，上门准时。安装熟练专业。好评。京东的安装费补贴活动超赞。
459,颜色很好看 洋气！安装师傅上门及时，服务态度非常好！
460,师傅很专业，态度非常好，安装很快。热水气加热快，易操作。师傅装完还把垃圾清理了，给五星好评。
461,美观大方，位置刚刚好。师傅服务态度好，技术精湛，非常满意快，快，非常快。
462,京东送货非常快，辛苦快递小哥。热水器外观无损坏，样子很喜欢。安装师傅提前电话联系，非常细心，安装过程也非常满意，师傅把热水器贴吊顶安装，很省地方，考虑的很周到。师傅服务态度非常好，费用解释得很清楚，好评！
463,外观美观，还没使用，性能方便使用后再追加安装师傅很用心，非常专业，走管美观，感谢安装师傅！
464,安装师傅服务态度好，机器还没用后续用后再追评很好
465,安装得小哥很热情，我买的比原来的大，耐心的帮我解决，安装。很赞！！！帮了很大忙！
466,热水器已经安装好，安装师傅非常有耐心，安的也特别细致！材料也利用合理！
467,特别满意，6.18零点下单，今天就安装上了，安装师傅特别专业，服务超好，史密斯永远的爱！
468,安装完了，特别好看，喜欢，安装人员服务态度很好，家里人特别满意热水器好看，看着高级
469,安装工程师服务态度很好，安装很专业，非常满意。下次还会买史密斯热水器，真棒?
470,产品性价比很高，快递小哥也很不错，提前联系送货上门，一百个赞！安装师傅给力，非承重墙安装的架子，外观漂亮。
471,史密斯热水器外观很不错～大气简单上档次！还没有安装，外形就很心意了！很多人推荐的一款热水器！派送很快给力给力给力给力
472,安装师傅上门非常准时，材料使用先做了预算，安装师傅技术过硬，并且指导使用，还提示了注意事项，全程佩戴口罩和手套，非常满意的体验了史密斯的一次服务
473,物流快，机器大气，安装到位，安装师傅联系好就上门安装了，很准时，服务很好，讲解非常到位
474,安装师傅非常专业！业务熟练，安装到位，对漏电保护检查细致，给史密斯团队点个赞！
475,我像一个猎人一样一直盯着这个热水器，终于等到618大促了，毫不犹豫马上下手了。网上调查过这个产品，颜色高大上，能耗还很低。价格挺亲民，我喜欢。后天就要开箱安装了。物流也非常给力，速度嗷嗷快，态度非常好。赞一个！
476,618好不容易抢到心仪的产品，回来一看尺寸不合适。物流速度真是快，当天货就到了，比实体店买还要省时省心，真不想退了。可没办法，已经设计好了也贴了瓷砖了没法改了，只好退了。不管怎么说这是一款性价比很高的产品，下次还买史密斯热水器。
477,安装师傅人特别好，技术一流，服务热情，产品外观大方上档次，整体感觉非常棒
478,机器美观大方，师傅上门准时服务周到太度很好小伙子很好
479,金色外观也算是百搭挺快的，我一般都是低功率加热这个还不知道，刚安装之前就买的史密斯热水器，两人洗澡完全够用屋内还没安装宽带，所以无法体验互联，不过京东东西一直很靠谱。安装师傅也很好。
480,刚货收，质量好，是我喜欢的样子，物流快，服务态度很好！下次还够买哦！安装师傅服务态度很好！
481,史密斯大品牌，加热速度很快，颜值高。安装师傅热情细心，因热水器挡住门，师傅跑了两趟来给解决
482,大气美观，值得信赖，师傅服务态度非常好！
483,外观很棒，是想象中的那一款加热速度很快，比之前的好很多了。安装师傅很细心，解决家里的安装困难等问题
484,很好，非常不错，多年选择，感谢很快，值得信赖很小很长
